year,month,day,hour,firm_code,id,price,mwh,erate,direction,accepted,rejected,mg_cost
2005,6,17,1,3,1001,0,180,1.12757,2,1,0,0
2005,6,17,1,3,1001,31.25,30,1.12757,2,1,0,44.811557
2005,6,17,1,3,1001,32.48,30,1.12757,2,1,0,44.811557
2005,6,17,1,3,1001,36.48,50,1.12757,2,1,0,44.811557
2005,6,17,1,3,1001,39.48,40,1.12757,2,1,0,44.811557
2005,6,17,1,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,2,3,1001,0,180,1.12757,2,1,0,0
2005,6,17,2,3,1001,31.25,30,1.12757,2,1,0,44.811557
2005,6,17,2,3,1001,32.48,30,1.12757,2,1,0,44.811557
2005,6,17,2,3,1001,36.48,50,1.12757,2,1,0,44.811557
2005,6,17,2,3,1001,39.48,40,1.12757,2,1,0,44.811557
2005,6,17,2,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,3,3,1001,0,180,1.12757,2,1,0,0
2005,6,17,3,3,1001,31.25,30,1.12757,2,1,0,44.811557
2005,6,17,3,3,1001,32.48,30,1.12757,2,1,0,44.811557
2005,6,17,3,3,1001,36.48,50,1.12757,2,1,0,44.811557
2005,6,17,3,3,1001,39.48,40,1.12757,2,1,0,44.811557
2005,6,17,3,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,4,3,1001,0,180,1.12757,2,1,0,0
2005,6,17,4,3,1001,31.25,30,1.12757,2,1,0,44.811557
2005,6,17,4,3,1001,32.48,30,1.12757,2,1,0,44.811557
2005,6,17,4,3,1001,36.48,50,1.12757,2,1,0,44.811557
2005,6,17,4,3,1001,39.48,40,1.12757,2,1,0,44.811557
2005,6,17,4,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,5,3,1001,0,180,1.12757,2,1,0,0
2005,6,17,5,3,1001,31.25,30,1.12757,2,1,0,44.811557
2005,6,17,5,3,1001,32.48,30,1.12757,2,1,0,44.811557
2005,6,17,5,3,1001,36.48,50,1.12757,2,1,0,44.811557
2005,6,17,5,3,1001,39.48,40,1.12757,2,1,0,44.811557
2005,6,17,5,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,6,3,1001,0,180,1.12757,2,1,0,0
2005,6,17,6,3,1001,31.25,30,1.12757,2,1,0,44.811557
2005,6,17,6,3,1001,32.48,30,1.12757,2,1,0,44.811557
2005,6,17,6,3,1001,36.48,50,1.12757,2,1,0,44.811557
2005,6,17,6,3,1001,39.48,40,1.12757,2,1,0,44.811557
2005,6,17,6,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,7,3,1001,0,180,1.12757,2,1,0,0
2005,6,17,7,3,1001,31.25,30,1.12757,2,1,0,44.811557
2005,6,17,7,3,1001,32.48,30,1.12757,2,1,0,44.811557
2005,6,17,7,3,1001,36.48,50,1.12757,2,1,0,44.811557
2005,6,17,7,3,1001,39.48,40,1.12757,2,1,0,44.811557
2005,6,17,7,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,8,3,1001,0,250,1.12757,2,1,0,0
2005,6,17,8,3,1001,31.25,20,1.12757,2,1,0,44.811557
2005,6,17,8,3,1001,32.48,20,1.12757,2,1,0,44.811557
2005,6,17,8,3,1001,36.48,20,1.12757,2,1,0,44.811557
2005,6,17,8,3,1001,39.48,20,1.12757,2,1,0,44.811557
2005,6,17,8,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,9,3,1001,0,290,1.12757,2,1,0,0
2005,6,17,9,3,1001,31.25,10,1.12757,2,1,0,44.811557
2005,6,17,9,3,1001,32.48,10,1.12757,2,1,0,44.811557
2005,6,17,9,3,1001,36.48,10,1.12757,2,1,0,44.811557
2005,6,17,9,3,1001,39.48,10,1.12757,2,1,0,44.811557
2005,6,17,9,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,10,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,10,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,11,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,11,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,12,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,12,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,13,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,13,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,14,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,14,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,15,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,15,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,16,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,16,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,17,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,17,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,18,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,18,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,19,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,19,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,20,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,20,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,21,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,21,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,22,3,1001,0,330,1.12757,2,1,0,0
2005,6,17,22,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,17,23,3,1001,0,330,1.12757,2,1,0,0
