year,month,day,hour,firm_code,id,price,mwh,erate,direction,accepted,rejected,mg_cost
2005,6,7,1,3,1001,0,180,1.12757,2,1,0,0
2005,6,7,1,3,1001,31.25,30,1.12757,2,1,0,42.840675
2005,6,7,1,3,1001,32.48,30,1.12757,2,1,0,42.840675
2005,6,7,1,3,1001,36.48,50,1.12757,2,1,0,42.840675
2005,6,7,1,3,1001,39.48,40,1.12757,2,0,0,42.840675
2005,6,7,1,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,2,3,1001,0,180,1.12757,2,1,0,0
2005,6,7,2,3,1001,31.25,30,1.12757,2,1,0,42.840675
2005,6,7,2,3,1001,32.48,30,1.12757,2,1,0,42.840675
2005,6,7,2,3,1001,36.48,50,1.12757,2,0,0,42.840675
2005,6,7,2,3,1001,39.48,40,1.12757,2,0,0,42.840675
2005,6,7,2,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,3,3,1001,0,180,1.12757,2,1,0,0
2005,6,7,3,3,1001,31.25,30,1.12757,2,1,0,42.840675
2005,6,7,3,3,1001,32.48,30,1.12757,2,1,0,42.840675
2005,6,7,3,3,1001,36.48,50,1.12757,2,0,0,42.840675
2005,6,7,3,3,1001,39.48,40,1.12757,2,0,0,42.840675
2005,6,7,3,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,4,3,1001,0,180,1.12757,2,1,0,0
2005,6,7,4,3,1001,31.25,30,1.12757,2,1,0,42.840675
2005,6,7,4,3,1001,32.48,30,1.12757,2,1,0,42.840675
2005,6,7,4,3,1001,36.48,50,1.12757,2,0,0,42.840675
2005,6,7,4,3,1001,39.48,40,1.12757,2,0,0,42.840675
2005,6,7,4,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,5,3,1001,0,180,1.12757,2,1,0,0
2005,6,7,5,3,1001,31.25,30,1.12757,2,1,0,42.840675
2005,6,7,5,3,1001,32.48,30,1.12757,2,1,0,42.840675
2005,6,7,5,3,1001,36.48,50,1.12757,2,0,0,42.840675
2005,6,7,5,3,1001,39.48,40,1.12757,2,0,0,42.840675
2005,6,7,5,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,6,3,1001,0,180,1.12757,2,1,0,0
2005,6,7,6,3,1001,31.25,30,1.12757,2,1,0,42.840675
2005,6,7,6,3,1001,32.48,30,1.12757,2,1,0,42.840675
2005,6,7,6,3,1001,36.48,50,1.12757,2,0,0,42.840675
2005,6,7,6,3,1001,39.48,40,1.12757,2,0,0,42.840675
2005,6,7,6,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,7,3,1001,0,180,1.12757,2,1,0,0
2005,6,7,7,3,1001,31.25,30,1.12757,2,1,0,42.840675
2005,6,7,7,3,1001,32.48,30,1.12757,2,1,0,42.840675
2005,6,7,7,3,1001,36.48,50,1.12757,2,0,0,42.840675
2005,6,7,7,3,1001,39.48,40,1.12757,2,0,0,42.840675
2005,6,7,7,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,8,3,1001,0,250,1.12757,2,1,0,0
2005,6,7,8,3,1001,31.25,20,1.12757,2,1,0,42.840675
2005,6,7,8,3,1001,32.48,20,1.12757,2,1,0,42.840675
2005,6,7,8,3,1001,36.48,20,1.12757,2,1,0,42.840675
2005,6,7,8,3,1001,39.48,20,1.12757,2,0,0,42.840675
2005,6,7,8,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,9,3,1001,0,290,1.12757,2,1,0,0
2005,6,7,9,3,1001,31.25,10,1.12757,2,1,0,42.840675
2005,6,7,9,3,1001,32.48,10,1.12757,2,1,0,42.840675
2005,6,7,9,3,1001,36.48,10,1.12757,2,1,0,42.840675
2005,6,7,9,3,1001,39.48,10,1.12757,2,1,0,42.840675
2005,6,7,9,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,10,3,1001,0,330,1.12757,2,1,0,0
2005,6,7,10,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,11,3,1001,0,330,1.12757,2,1,0,0
2005,6,7,11,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,12,3,1001,0,330,1.12757,2,1,0,0
2005,6,7,12,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,13,3,1001,0,330,1.12757,2,1,0,0
2005,6,7,13,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,14,3,1001,0,330,1.12757,2,1,0,0
2005,6,7,14,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,15,3,1001,0,290,1.12757,2,1,0,0
2005,6,7,15,3,1001,31.25,20,1.12757,2,1,0,42.840675
2005,6,7,15,3,1001,32.48,10,1.12757,2,1,0,42.840675
2005,6,7,15,3,1001,36.48,10,1.12757,2,1,0,42.840675
2005,6,7,15,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,16,3,1001,0,290,1.12757,2,1,0,0
2005,6,7,16,3,1001,31.25,20,1.12757,2,1,0,42.840675
2005,6,7,16,3,1001,32.48,10,1.12757,2,1,0,42.840675
2005,6,7,16,3,1001,36.48,10,1.12757,2,1,0,42.840675
2005,6,7,16,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,17,3,1001,0,290,1.12757,2,1,0,0
2005,6,7,17,3,1001,31.25,20,1.12757,2,1,0,42.840675
2005,6,7,17,3,1001,32.48,10,1.12757,2,1,0,42.840675
2005,6,7,17,3,1001,36.48,10,1.12757,2,1,0,42.840675
2005,6,7,17,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,18,3,1001,0,290,1.12757,2,1,0,0
2005,6,7,18,3,1001,31.25,20,1.12757,2,1,0,42.840675
2005,6,7,18,3,1001,32.48,10,1.12757,2,1,0,42.840675
2005,6,7,18,3,1001,36.48,10,1.12757,2,1,0,42.840675
2005,6,7,18,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,19,3,1001,0,290,1.12757,2,1,0,0
2005,6,7,19,3,1001,31.25,20,1.12757,2,1,0,42.840675
2005,6,7,19,3,1001,32.48,10,1.12757,2,1,0,42.840675
2005,6,7,19,3,1001,36.48,10,1.12757,2,1,0,42.840675
2005,6,7,19,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,20,3,1001,0,290,1.12757,2,1,0,0
2005,6,7,20,3,1001,31.25,20,1.12757,2,1,0,42.840675
2005,6,7,20,3,1001,32.48,10,1.12757,2,1,0,42.840675
2005,6,7,20,3,1001,36.48,10,1.12757,2,1,0,42.840675
2005,6,7,20,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,21,3,1001,0,290,1.12757,2,1,0,0
2005,6,7,21,3,1001,31.25,20,1.12757,2,1,0,42.840675
2005,6,7,21,3,1001,32.48,10,1.12757,2,1,0,42.840675
2005,6,7,21,3,1001,36.48,10,1.12757,2,1,0,42.840675
2005,6,7,21,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,22,3,1001,0,330,1.12757,2,1,0,0
2005,6,7,22,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,23,3,1001,0,330,1.12757,2,1,0,0
2005,6,7,23,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,24,3,1001,0,330,1.12757,2,1,0,0
2005,6,7,24,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,7,1,3,1002,0,400,1.12757,2,1,0,0
2005,6,7,1,3,1002,28.55,30,1.12757,2,1,0,42.204658
2005,6,7,1,3,1002,29.55,30,1.12757,2,1,0,42.204658
2005,6,7,1,3,1002,30.55,30,1.12757,2,1,0,42.204658
2005,6,7,1,3,1002,31.55,35,1.12757,2,1,0,42.204658
2005,6,7,1,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,2,3,1002,0,400,1.12757,2,1,0,0
2005,6,7,2,3,1002,28.55,30,1.12757,2,1,0,42.204658
2005,6,7,2,3,1002,29.55,30,1.12757,2,1,0,42.204658
2005,6,7,2,3,1002,30.55,30,1.12757,2,1,0,42.204658
2005,6,7,2,3,1002,31.55,35,1.12757,2,1,0,42.204658
2005,6,7,2,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,3,3,1002,0,400,1.12757,2,1,0,0
2005,6,7,3,3,1002,28.55,30,1.12757,2,1,0,42.204658
2005,6,7,3,3,1002,29.55,30,1.12757,2,1,0,42.204658
2005,6,7,3,3,1002,30.55,30,1.12757,2,1,0,42.204658
2005,6,7,3,3,1002,31.55,35,1.12757,2,1,0,42.204658
2005,6,7,3,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,4,3,1002,0,400,1.12757,2,1,0,0
2005,6,7,4,3,1002,28.55,30,1.12757,2,1,0,42.204658
2005,6,7,4,3,1002,29.55,30,1.12757,2,1,0,42.204658
2005,6,7,4,3,1002,30.55,30,1.12757,2,1,0,42.204658
2005,6,7,4,3,1002,31.55,35,1.12757,2,1,0,42.204658
2005,6,7,4,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,5,3,1002,0,400,1.12757,2,1,0,0
2005,6,7,5,3,1002,28.55,30,1.12757,2,1,0,42.204658
2005,6,7,5,3,1002,29.55,30,1.12757,2,1,0,42.204658
2005,6,7,5,3,1002,30.55,30,1.12757,2,1,0,42.204658
2005,6,7,5,3,1002,31.55,35,1.12757,2,1,0,42.204658
2005,6,7,5,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,6,3,1002,0,400,1.12757,2,1,0,0
2005,6,7,6,3,1002,28.55,30,1.12757,2,1,0,42.204658
2005,6,7,6,3,1002,29.55,30,1.12757,2,1,0,42.204658
2005,6,7,6,3,1002,30.55,30,1.12757,2,1,0,42.204658
2005,6,7,6,3,1002,31.55,35,1.12757,2,1,0,42.204658
2005,6,7,6,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,7,3,1002,0,400,1.12757,2,1,0,0
2005,6,7,7,3,1002,28.55,30,1.12757,2,1,0,42.204658
2005,6,7,7,3,1002,29.55,30,1.12757,2,1,0,42.204658
2005,6,7,7,3,1002,30.55,30,1.12757,2,1,0,42.204658
2005,6,7,7,3,1002,31.55,35,1.12757,2,1,0,42.204658
2005,6,7,7,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,8,3,1002,0,490,1.12757,2,1,0,0
2005,6,7,8,3,1002,28.55,10,1.12757,2,1,0,42.204658
2005,6,7,8,3,1002,29.55,10,1.12757,2,1,0,42.204658
2005,6,7,8,3,1002,30.55,10,1.12757,2,1,0,42.204658
2005,6,7,8,3,1002,31.55,5,1.12757,2,1,0,42.204658
2005,6,7,8,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,9,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,9,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,10,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,10,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,11,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,11,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,12,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,12,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,13,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,13,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,14,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,14,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,15,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,15,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,16,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,16,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,17,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,17,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,18,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,18,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,19,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,19,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,20,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,20,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,21,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,21,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,22,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,22,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,23,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,23,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,24,3,1002,0,525,1.12757,2,1,0,0
2005,6,7,24,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,7,1,1,1003,108,150.5,.761947,2,0,0,68.322967
2005,6,7,2,1,1003,108,150.5,.761947,2,0,0,68.322967
2005,6,7,3,1,1003,108,150.5,.761947,2,0,0,68.322967
2005,6,7,4,1,1003,108,150.5,.761947,2,0,0,68.322967
2005,6,7,5,1,1003,108,150.5,.761947,2,0,0,68.322967
