year,month,day,hour,firm_code,id,price,mwh,erate,direction,accepted,rejected,mg_cost
2005,6,28,1,3,1001,0,180,1.12757,2,1,0,0
2005,6,28,1,3,1001,31.25,30,1.12757,2,1,0,48.10504
2005,6,28,1,3,1001,32.48,30,1.12757,2,1,0,48.10504
2005,6,28,1,3,1001,36.48,50,1.12757,2,1,0,48.10504
2005,6,28,1,3,1001,39.48,40,1.12757,2,1,0,48.10504
2005,6,28,1,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,2,3,1001,0,180,1.12757,2,1,0,0
2005,6,28,2,3,1001,31.25,30,1.12757,2,1,0,48.10504
2005,6,28,2,3,1001,32.48,30,1.12757,2,1,0,48.10504
2005,6,28,2,3,1001,36.48,50,1.12757,2,1,0,48.10504
2005,6,28,2,3,1001,39.48,40,1.12757,2,1,0,48.10504
2005,6,28,2,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,3,3,1001,0,180,1.12757,2,1,0,0
2005,6,28,3,3,1001,31.25,30,1.12757,2,1,0,48.10504
2005,6,28,3,3,1001,32.48,30,1.12757,2,1,0,48.10504
2005,6,28,3,3,1001,36.48,50,1.12757,2,1,0,48.10504
2005,6,28,3,3,1001,39.48,40,1.12757,2,1,0,48.10504
2005,6,28,3,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,4,3,1001,0,180,1.12757,2,1,0,0
2005,6,28,4,3,1001,31.25,30,1.12757,2,1,0,48.10504
2005,6,28,4,3,1001,32.48,30,1.12757,2,1,0,48.10504
2005,6,28,4,3,1001,36.48,50,1.12757,2,1,0,48.10504
2005,6,28,4,3,1001,39.48,40,1.12757,2,1,0,48.10504
2005,6,28,4,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,5,3,1001,0,180,1.12757,2,1,0,0
2005,6,28,5,3,1001,31.25,30,1.12757,2,1,0,48.10504
2005,6,28,5,3,1001,32.48,30,1.12757,2,1,0,48.10504
2005,6,28,5,3,1001,36.48,50,1.12757,2,1,0,48.10504
2005,6,28,5,3,1001,39.48,40,1.12757,2,1,0,48.10504
2005,6,28,5,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,6,3,1001,0,180,1.12757,2,1,0,0
2005,6,28,6,3,1001,31.25,30,1.12757,2,1,0,48.10504
2005,6,28,6,3,1001,32.48,30,1.12757,2,1,0,48.10504
2005,6,28,6,3,1001,36.48,50,1.12757,2,1,0,48.10504
2005,6,28,6,3,1001,39.48,40,1.12757,2,1,0,48.10504
2005,6,28,6,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,7,3,1001,0,180,1.12757,2,1,0,0
2005,6,28,7,3,1001,31.25,30,1.12757,2,1,0,48.10504
2005,6,28,7,3,1001,32.48,30,1.12757,2,1,0,48.10504
2005,6,28,7,3,1001,36.48,50,1.12757,2,1,0,48.10504
2005,6,28,7,3,1001,39.48,40,1.12757,2,1,0,48.10504
2005,6,28,7,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,8,3,1001,0,250,1.12757,2,1,0,0
2005,6,28,8,3,1001,31.25,20,1.12757,2,1,0,48.10504
2005,6,28,8,3,1001,32.48,20,1.12757,2,1,0,48.10504
2005,6,28,8,3,1001,36.48,20,1.12757,2,1,0,48.10504
2005,6,28,8,3,1001,39.48,20,1.12757,2,1,0,48.10504
2005,6,28,8,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,9,3,1001,0,290,1.12757,2,1,0,0
2005,6,28,9,3,1001,31.25,10,1.12757,2,1,0,48.10504
2005,6,28,9,3,1001,32.48,10,1.12757,2,1,0,48.10504
2005,6,28,9,3,1001,36.48,10,1.12757,2,1,0,48.10504
2005,6,28,9,3,1001,39.48,10,1.12757,2,1,0,48.10504
2005,6,28,9,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,10,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,10,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,11,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,11,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,12,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,12,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,13,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,13,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,14,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,14,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,15,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,15,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,16,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,16,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,17,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,17,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,18,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,18,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,19,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,19,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,20,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,20,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,21,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,21,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,22,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,22,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,23,3,1001,0,330,1.12757,2,1,0,0
2005,6,28,23,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,24,3,1001,0,290,1.12757,2,1,0,0
2005,6,28,24,3,1001,31.25,20,1.12757,2,1,0,48.10504
2005,6,28,24,3,1001,32.48,10,1.12757,2,1,0,48.10504
2005,6,28,24,3,1001,36.48,10,1.12757,2,1,0,48.10504
2005,6,28,24,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,28,1,3,1002,0,400,1.12757,2,1,0,0
2005,6,28,1,3,1002,28.55,30,1.12757,2,1,0,47.477673
2005,6,28,1,3,1002,29.55,30,1.12757,2,1,0,47.477673
2005,6,28,1,3,1002,30.55,30,1.12757,2,1,0,47.477673
2005,6,28,1,3,1002,31.55,35,1.12757,2,1,0,47.477673
2005,6,28,1,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,28,2,3,1002,0,400,1.12757,2,1,0,0
2005,6,28,2,3,1002,28.55,30,1.12757,2,1,0,47.477673
2005,6,28,2,3,1002,29.55,30,1.12757,2,1,0,47.477673
2005,6,28,2,3,1002,30.55,30,1.12757,2,1,0,47.477673
2005,6,28,2,3,1002,31.55,35,1.12757,2,1,0,47.477673
2005,6,28,2,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,28,3,3,1002,0,400,1.12757,2,1,0,0
2005,6,28,3,3,1002,28.55,30,1.12757,2,1,0,47.477673
2005,6,28,3,3,1002,29.55,30,1.12757,2,1,0,47.477673
2005,6,28,3,3,1002,30.55,30,1.12757,2,1,0,47.477673
2005,6,28,3,3,1002,31.55,35,1.12757,2,1,0,47.477673
2005,6,28,3,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,28,4,3,1002,0,400,1.12757,2,1,0,0
2005,6,28,4,3,1002,28.55,30,1.12757,2,1,0,47.477673
2005,6,28,4,3,1002,29.55,30,1.12757,2,1,0,47.477673
2005,6,28,4,3,1002,30.55,30,1.12757,2,1,0,47.477673
2005,6,28,4,3,1002,31.55,35,1.12757,2,1,0,47.477673
2005,6,28,4,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,28,5,3,1002,0,400,1.12757,2,1,0,0
2005,6,28,5,3,1002,28.55,30,1.12757,2,1,0,47.477673
2005,6,28,5,3,1002,29.55,30,1.12757,2,1,0,47.477673
2005,6,28,5,3,1002,30.55,30,1.12757,2,1,0,47.477673
2005,6,28,5,3,1002,31.55,35,1.12757,2,1,0,47.477673
2005,6,28,5,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,28,6,3,1002,0,400,1.12757,2,1,0,0
2005,6,28,6,3,1002,28.55,30,1.12757,2,1,0,47.477673
2005,6,28,6,3,1002,29.55,30,1.12757,2,1,0,47.477673
2005,6,28,6,3,1002,30.55,30,1.12757,2,1,0,47.477673
2005,6,28,6,3,1002,31.55,35,1.12757,2,1,0,47.477673
2005,6,28,6,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,28,7,3,1002,0,400,1.12757,2,1,0,0
2005,6,28,7,3,1002,28.55,30,1.12757,2,1,0,47.477673
2005,6,28,7,3,1002,29.55,30,1.12757,2,1,0,47.477673
2005,6,28,7,3,1002,30.55,30,1.12757,2,1,0,47.477673
2005,6,28,7,3,1002,31.55,35,1.12757,2,1,0,47.477673
2005,6,28,7,3,1002,180.3,10,1.12757,2,0,0,180.3
2005,6,28,8,3,1002,0,490,1.12757,2,1,0,0
2005,6,28,8,3,1002,28.55,10,1.12757,2,1,0,47.477673
2005,6,28,8,3,1002,29.55,10,1.12757,2,1,0,47.477673
2005,6,28,8,3,1002,30.55,10,1.12757,2,1,0,47.477673
2005,6,28,8,3,1002,31.55,5,1.12757,2,1,0,47.477673
