year,month,day,hour,firm_code,id,price,mwh,erate,direction,accepted,rejected,mg_cost
2005,6,2,1,3,1001,0,180,1.12757,2,1,0,0
2005,6,2,1,3,1001,30.25,30,1.12757,2,1,0,42.636434
2005,6,2,1,3,1001,32.48,30,1.12757,2,1,0,42.636434
2005,6,2,1,3,1001,36.48,50,1.12757,2,1,0,42.636434
2005,6,2,1,3,1001,39.48,40,1.12757,2,0,0,42.636434
2005,6,2,1,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,2,2,3,1001,0,180,1.12757,2,1,0,0
2005,6,2,2,3,1001,30.25,30,1.12757,2,1,0,42.636434
2005,6,2,2,3,1001,32.48,30,1.12757,2,1,0,42.636434
2005,6,2,2,3,1001,36.48,50,1.12757,2,0,0,42.636434
2005,6,2,2,3,1001,39.48,40,1.12757,2,0,0,42.636434
2005,6,2,2,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,2,3,3,1001,0,180,1.12757,2,1,0,0
2005,6,2,3,3,1001,30.25,30,1.12757,2,1,0,42.636434
2005,6,2,3,3,1001,32.48,30,1.12757,2,1,0,42.636434
2005,6,2,3,3,1001,36.48,50,1.12757,2,0,0,42.636434
2005,6,2,3,3,1001,39.48,40,1.12757,2,0,0,42.636434
2005,6,2,3,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,2,4,3,1001,0,180,1.12757,2,1,0,0
2005,6,2,4,3,1001,30.25,30,1.12757,2,1,0,42.636434
2005,6,2,4,3,1001,32.48,30,1.12757,2,1,0,42.636434
2005,6,2,4,3,1001,36.48,50,1.12757,2,0,0,42.636434
2005,6,2,4,3,1001,39.48,40,1.12757,2,0,0,42.636434
2005,6,2,4,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,2,5,3,1001,0,180,1.12757,2,1,0,0
2005,6,2,5,3,1001,30.25,30,1.12757,2,1,0,42.636434
2005,6,2,5,3,1001,32.48,30,1.12757,2,1,0,42.636434
2005,6,2,5,3,1001,36.48,50,1.12757,2,0,0,42.636434
2005,6,2,5,3,1001,39.48,40,1.12757,2,0,0,42.636434
2005,6,2,5,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,2,6,3,1001,0,180,1.12757,2,1,0,0
2005,6,2,6,3,1001,30.25,30,1.12757,2,1,0,42.636434
2005,6,2,6,3,1001,32.48,30,1.12757,2,1,0,42.636434
2005,6,2,6,3,1001,36.48,50,1.12757,2,0,0,42.636434
2005,6,2,6,3,1001,39.48,40,1.12757,2,0,0,42.636434
2005,6,2,6,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,2,7,3,1001,0,180,1.12757,2,1,0,0
