year,month,day,hour,firm_code,id,price,mwh,erate,direction,accepted,rejected,mg_cost
2005,6,1,1,3,1001,0,180,1.12757,2,1,0,0
2005,6,1,1,3,1001,24.48,30,1.12757,2,1,0,42.984848
2005,6,1,1,3,1001,25.48,30,1.12757,2,1,0,42.984848
2005,6,1,1,3,1001,29.48,50,1.12757,2,1,0,42.984848
2005,6,1,1,3,1001,33.48,40,1.12757,2,1,0,42.984848
2005,6,1,1,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,2,3,1001,0,180,1.12757,2,1,0,0
2005,6,1,2,3,1001,24.48,30,1.12757,2,1,0,42.984848
2005,6,1,2,3,1001,25.48,30,1.12757,2,1,0,42.984848
2005,6,1,2,3,1001,29.48,50,1.12757,2,1,0,42.984848
2005,6,1,2,3,1001,37.48,40,1.12757,2,0,0,42.984848
2005,6,1,2,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,3,3,1001,0,180,1.12757,2,1,0,0
2005,6,1,3,3,1001,24.48,30,1.12757,2,1,0,42.984848
2005,6,1,3,3,1001,25.48,30,1.12757,2,1,0,42.984848
2005,6,1,3,3,1001,29.48,50,1.12757,2,1,0,42.984848
2005,6,1,3,3,1001,37.48,40,1.12757,2,0,0,42.984848
2005,6,1,3,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,4,3,1001,0,180,1.12757,2,1,0,0
2005,6,1,4,3,1001,24.48,30,1.12757,2,1,0,42.984848
2005,6,1,4,3,1001,25.48,30,1.12757,2,1,0,42.984848
2005,6,1,4,3,1001,29.48,50,1.12757,2,0,0,42.984848
2005,6,1,4,3,1001,37.48,40,1.12757,2,0,0,42.984848
2005,6,1,4,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,5,3,1001,0,180,1.12757,2,1,0,0
2005,6,1,5,3,1001,24.48,30,1.12757,2,1,0,42.984848
2005,6,1,5,3,1001,25.48,30,1.12757,2,1,0,42.984848
2005,6,1,5,3,1001,29.48,50,1.12757,2,0,0,42.984848
2005,6,1,5,3,1001,37.48,40,1.12757,2,0,0,42.984848
2005,6,1,5,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,6,3,1001,0,180,1.12757,2,1,0,0
2005,6,1,6,3,1001,24.48,30,1.12757,2,1,0,42.984848
2005,6,1,6,3,1001,25.48,30,1.12757,2,1,0,42.984848
2005,6,1,6,3,1001,29.48,50,1.12757,2,0,0,42.984848
2005,6,1,6,3,1001,37.48,40,1.12757,2,0,0,42.984848
2005,6,1,6,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,7,3,1001,0,270,1.12757,2,1,0,0
2005,6,1,7,3,1001,24.48,10,1.12757,2,1,0,42.984848
2005,6,1,7,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,7,3,1001,29.48,10,1.12757,2,1,0,42.984848
2005,6,1,7,3,1001,37.48,30,1.12757,2,0,0,42.984848
2005,6,1,7,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,8,3,1001,0,290,1.12757,2,1,0,0
2005,6,1,8,3,1001,24.48,10,1.12757,2,1,0,42.984848
2005,6,1,8,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,8,3,1001,26.48,10,1.12757,2,1,0,42.984848
2005,6,1,8,3,1001,27.48,10,1.12757,2,1,0,42.984848
2005,6,1,8,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,9,3,1001,0,290,1.12757,2,1,0,0
2005,6,1,9,3,1001,24.48,10,1.12757,2,1,0,42.984848
2005,6,1,9,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,9,3,1001,26.48,10,1.12757,2,1,0,42.984848
2005,6,1,9,3,1001,27.48,10,1.12757,2,1,0,42.984848
2005,6,1,9,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,10,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,10,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,11,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,11,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,12,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,12,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,13,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,13,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,14,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,14,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,15,3,1001,0,290,1.12757,2,1,0,0
2005,6,1,15,3,1001,24.48,20,1.12757,2,1,0,42.984848
2005,6,1,15,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,15,3,1001,26.48,10,1.12757,2,1,0,42.984848
2005,6,1,15,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,16,3,1001,0,290,1.12757,2,1,0,0
2005,6,1,16,3,1001,24.48,20,1.12757,2,1,0,42.984848
2005,6,1,16,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,16,3,1001,26.48,10,1.12757,2,1,0,42.984848
2005,6,1,16,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,17,3,1001,0,290,1.12757,2,1,0,0
2005,6,1,17,3,1001,24.48,20,1.12757,2,1,0,42.984848
2005,6,1,17,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,17,3,1001,26.48,10,1.12757,2,1,0,42.984848
2005,6,1,17,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,18,3,1001,0,290,1.12757,2,1,0,0
2005,6,1,18,3,1001,24.48,20,1.12757,2,1,0,42.984848
2005,6,1,18,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,18,3,1001,26.48,10,1.12757,2,1,0,42.984848
2005,6,1,18,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,19,3,1001,0,290,1.12757,2,1,0,0
2005,6,1,19,3,1001,24.48,20,1.12757,2,1,0,42.984848
2005,6,1,19,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,19,3,1001,26.48,10,1.12757,2,1,0,42.984848
2005,6,1,19,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,20,3,1001,0,290,1.12757,2,1,0,0
2005,6,1,20,3,1001,24.48,20,1.12757,2,1,0,42.984848
2005,6,1,20,3,1001,25.48,10,1.12757,2,1,0,42.984848
2005,6,1,20,3,1001,26.48,10,1.12757,2,1,0,42.984848
2005,6,1,20,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,21,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,21,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,22,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,22,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,23,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,23,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,24,3,1001,0,330,1.12757,2,1,0,0
2005,6,1,24,3,1001,180.3,20,1.12757,2,0,0,180.3
2005,6,1,1,3,1002,0,445,1.12757,2,1,0,0
2005,6,1,1,3,1002,16.99,40,1.12757,2,1,0,42.343336
2005,6,1,1,3,1002,18.19,40,1.12757,2,1,0,42.343336
2005,6,1,1,3,1002,60.1,10,1.12757,2,0,0,42.343336
2005,6,1,2,3,1002,0,435,1.12757,2,1,0,0
2005,6,1,2,3,1002,16.99,40,1.12757,2,1,0,42.343336
2005,6,1,2,3,1002,18.19,50,1.12757,2,1,0,42.343336
